,arguments,hostname,name,path,pid,username
13,C:\Windows\system32\SearchIndexer.exe /Embedding,0007KTXNE,SearchIndexer.exe,C:\Windows\system32,1396,NT AUTHORITY\SYSTEM
14,"""C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=16451249972883912486 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=16451249972883912486 --renderer-client-id=4 --mojo-platform-channel-handle=3140 /prefetch:1",0007KTXNE,opera.exe,C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52,5157,lotti.richards
15,C:\Windows\System32\svchost.exe -k secsvcs,0007KTXNE,svchost.exe,C:\Windows\System32,5948,NT AUTHORITY\SYSTEM
17,"""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe15_ Global\UsGthrCtrlFltPipeMssGthrPipe15 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",0007KTXNE,SearchProtocolHost.exe,C:\Windows\system32,4116,NT AUTHORITY\SYSTEM
18,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",0007KTXNE,ServiceHost.exe,C:\Program Files\McAfee\WebAdvisor,1727,amelibrook
19,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",0007KTXNE,McCSPServiceHost.exe,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,4151,amelibrook
20,"""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ",0007KTXNE,UIHost.exe,C:\Program Files\McAfee\WebAdvisor,1476,amelibrook
21,"""C:\Program Files\Windows Media Player\wmpnetwk.exe""",0007KTXNE,wmpnetwk.exe,C:\Program Files\Windows Media Player,5832,NT AUTHORITY\SYSTEM
22,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",0007KTXNE,MMSSHOST.EXE,C:\Program Files\Common Files\McAfee\MMSSHost,1801,amelibrook
23,%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,0007KTXNE,csrss.exe,C:\Windows\system32,5656,NT AUTHORITY\SYSTEM
24,"""C:\Windows\system32\cmd.exe"" ",0007KTXNE,cmd.exe,C:\Windows\system32,2548,zara.sanche59
26,C:\Windows\system32\svchost.exe -k netsvcs,0007KTXNE,svchost.exe,C:\Windows\system32,4200,NT AUTHORITY\SYSTEM
29,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",0007KTXNE,mcuicnt.exe,C:\Program Files\Common Files\mcafee\Platform,5807,amelibrook
30,C:\Windows\system32\services.exe,0007KTXNE,services.exe,C:\Windows\system32,536,NT AUTHORITY\SYSTEM
31,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",0007KTXNE,McDiReg.exe,C:\ProgramData\McAfee\Direct,1889,amelibrook
32,C:\Windows\system32\svchost.exe -k DcomLaunch,0007KTXNE,svchost.exe,C:\Windows\system32,4740,NT AUTHORITY\SYSTEM
33,"""C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=gpu-process --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --gpu-preferences=KAAAAAAAAACAAwBAAQAAAAAAAAAAAGAAAAAAAAAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAKAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAQAAAAoAAAAQAAAAAAAAAAEAAAALAAAA --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --service-request-channel-token=7207758415534163028 --mojo-platform-channel-handle=1472 --ignored="" --type=renderer "" /prefetch:2",0007KTXNE,opera.exe,C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52,1087,lotti.richards
35,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,0007KTXNE,ModuleCoreService.exe,c:\program files\common files\mcafee\modulecore,906,amelibrook
36,"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ""-env:OOO_CWD=2C:\\Program Files (x86)\\OpenOffice 4""",0007KTXNE,soffice.bin,C:\Program Files (x86)\OpenOffice 4\program,5884,lotti.richards
37,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",0007KTXNE,McAMTaskAgent.exe,C:\Program Files\Common Files\McAfee\TaskScheduler,4776,amelibrook
38,"""C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=12376823585177401963 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=12376823585177401963 --renderer-client-id=7 --mojo-platform-channel-handle=2368 /prefetch:1",0007KTXNE,opera.exe,C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52,574,lotti.richards
39,wininit.exe,0007KTXNE,wininit.exe,C:\Windows\system32,284,NT AUTHORITY\SYSTEM
41,"""C:\Users\amelibrook\AppData\Local\slack\app-3.1.1\slack.exe""",0007KTXNE,slack.exe,C:\Users\amelibrook\AppData\Local\slack\app-3.1.1,5453,amelibrook
45,"""C:\Users\amelibrook\AppData\Local\slack\app-3.1.1\slack.exe"" --type=gpu-process --no-sandbox --supports-dual-gpus=false --gpu-driver-bug-workarounds=7 10 11 20 24 26 43 63 76 --disable-gl-extensions=""GL_KHR_blend_equation_advanced GL_KHR_blend_equation_advanced_coherent"" --gpu-vendor-id=0x8086 --gpu-device-id=0x0a16 --gpu-driver-vendor=""Intel Corporation"" --gpu-driver-version=20.19.15.4331 --gpu-driver-date=11-18-2015 --service-request-channel-token=801A57F64621336F74806802DB83B30B --mojo-platform-channel-handle=1628 /prefetch:2",0007KTXNE,slack.exe,C:\Users\amelibrook\AppData\Local\slack\app-3.1.1,3157,amelibrook
46,"""C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=6930244878569528683 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=6930244878569528683 --renderer-client-id=3 --mojo-platform-channel-handle=2904 /prefetch:1",0007KTXNE,opera.exe,C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52,2824,lotti.richards
47,"""C:\Users\amelibrook\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",0007KTXNE,OneDrive.exe,C:\Users\amelibrook\AppData\Local\Microsoft\OneDrive,3327,amelibrook
48,C:\Windows\system32\svchost.exe -k RPCSS,0007KTXNE,svchost.exe,C:\Windows\system32,500,NT AUTHORITY\SYSTEM
52,"""C:\Program Files\WindowsApps\Microsoft.MicrosoftStickyNotes_3.0.119.0_x64__8wekyb3d8bbwe\Microsoft.Notes.exe"" -ServerName:App.AppX495fygk72hjw82j58ny5h3nr8hpsd8vs.mca",0007KTXNE,Microsoft.Notes.exe,C:\Program Files\WindowsApps\Microsoft.MicrosoftStickyNotes_3.0.119.0_x64__8wekyb3d8bbwe,4175,zara.sanche59
53,"""C:\Program Files\Common Files\McAfee\VSCore_18_6\McApExe.exe""",0007KTXNE,McApExe.exe,C:\Program Files\Common Files\McAfee\VSCore_18_6,3142,amelibrook
54,C:\ProgramData\McAfee\Direct\McDiReg.exe -MONITOR_PI2 9508,0007KTXNE,McDiReg.exe,C:\ProgramData\McAfee\Direct,422,amelibrook
55,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",0007KTXNE,PEFService.exe,C:\Program Files\Common Files\McAfee\PEF\CORE,1616,amelibrook
60,\??\C:\Windows\system32\conhost.exe,0007KTXNE,conhost.exe,C:\Windows\system32,2828,NT AUTHORITY\SYSTEM
62,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",0007KTXNE,ProtectedModuleHost.exe,C:\Program Files\Common Files\McAfee\ModuleCore,1582,amelibrook
63,winlogon.exe,0007KTXNE,winlogon.exe,C:\Windows\system32,3308,NT AUTHORITY\SYSTEM
65,C:\Windows\system32\svchost.exe -k LocalService,0007KTXNE,svchost.exe,C:\Windows\system32,560,NT AUTHORITY\SYSTEM
67,"""C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=2685998191293934672 --lang=en-GB --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=2685998191293934672 --renderer-client-id=12 --mojo-platform-channel-handle=4360 /prefetch:1",0007KTXNE,opera.exe,C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52,1847,lotti.richards
68,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,0007KTXNE,svchost.exe,C:\Windows\System32,2768,NT AUTHORITY\SYSTEM
69,\SystemRoot\System32\smss.exe,0007KTXNE,smss.exe,\SystemRoot\System32,6020,NT AUTHORITY\SYSTEM
72,C:\Windows\system32\svchost.exe -k NetworkService,0007KTXNE,svchost.exe,C:\Windows\system32,5580,NT AUTHORITY\SYSTEM
75,"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ",0007KTXNE,soffice.exe,C:\Program Files (x86)\OpenOffice 4\program,431,lotti.richards
76,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",0007KTXNE,modulecoreservice.exe,c:\program files\common files\mcafee\modulecore,3507,amelibrook
83,C:\Windows\servicing\TrustedInstaller.exe,0007KTXNE,TrustedInstaller.exe,C:\Windows\servicing,2120,NT AUTHORITY\SYSTEM
84,C:\Windows\Explorer.EXE,0007KTXNE,Explorer.EXE,C:\Windows,872,NT AUTHORITY\SYSTEM
88,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,0007KTXNE,svchost.exe,C:\Windows\system32,4280,NT AUTHORITY\SYSTEM
89,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,0007KTXNE,svchost.exe,C:\Windows\System32,2712,NT AUTHORITY\SYSTEM
92,"""C:\Users\amelibrook\AppData\Local\Temp\scoped_dir9616_4071\mcafee_trial_setup_433.0207.3919_key.exe"" ",0007KTXNE,mcafee_trial_setup_433.0207.3919_key.exe,C:\Users\amelibrook\AppData\Local\Temp\scoped_dir9616_4071,648,amelibrook
96,"""C:\Users\amelibrook\AppData\Local\slack\app-3.1.1\slack.exe"" --type=renderer --disable-pinch --no-sandbox --primordial-pipe-token=B3F36050C50A99BD488162270E67D4DD --lang=en-GB --standard-schemes=slack-resources slack-sounds slack-webapp-dev --app-user-model-id=com.squirrel.slack.slack --app-path=""C:\Users\amelibrook\AppData\Local\slack\app-3.1.1\resources\app.asar"" --node-integration=true --webview-tag=false --no-sandbox --preload=""C:\Users\amelibrook\AppData\Local\slack\app-3.1.1\resources\app.asar\src\static\index.js"" --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --content-image-texture-target=0 0 3553;0 1 3553;0 2 3553;0 3 3553;0 4 3553;0 5 3553;0 6 3553;0 7 3553;0 8 3553;0 9 3553;0 10 3553;0 11 3553;0 12 3553;0 13 3553;0 14 3553;0 15 3553;0 16 3553;1 0 3553;1 1 3553;1 2 3553;1 3 3553;1 4 3553;1 5 3553;1 6 3553;1 7 3553;1 8 3553;1 9 3553;1 10 3553;1 11 3553;1 12 3553;1 13 3553;1 14 3553;1 15 3553;1 16 3553;2 0 3553;2 1 3553;2 2 3553;2 3 3553;2 4 3553;2 5 3553;2 6 3553;2 7 3553;2 8 3553;2 9 3553;2 10 3553;2 11 3553;2 12 3553;2 13 3553;2 14 3553;2 15 3553;2 16 3553;3 0 3553;3 1 3553;3 2 3553;3 3 3553;3 4 3553;3 5 3553;3 6 3553;3 7 3553;3 8 3553;3 9 3553;3 10 3553;3 11 3553;3 12 3553;3 13 3553;3 14 3553;3 15 3553;3 16 3553;4 0 3553;4 1 3553;4 2 3553;4 3 3553;4 4 3553;4 5 3553;4 6 3553;4 7 3553;4 8 3553;4 9 3553;4 10 3553;4 11 3553;4 12 3553;4 13 3553;4 14 3553;4 15 3553;4 16 3553 --service-request-channel-token=B3F36050C50A99BD488162270E67D4DD --renderer-client-id=8 --mojo-platform-channel-handle=2336 /prefetch:1",0007KTXNE,slack.exe,C:\Users\amelibrook\AppData\Local\slack\app-3.1.1,609,amelibrook
99,C:\ProgramData\McAfee\McInstruTrack\McInstruTrack.exe /SP:0,0007KTXNE,McInstruTrack.exe,C:\ProgramData\McAfee\McInstruTrack,245,amelibrook
103,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",0007KTXNE,MFEAvSvc.exe,C:\Program Files\McAfee\MfeAV,262,amelibrook
107,"""C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --start-maximized --ran-launcher",0007KTXNE,opera.exe,C:\Users\lotti.richards\AppData\Local\Programs\Opera\56.0.3051.52,3830,lotti.richards
112,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,0007KTXNE,svchost.exe,C:\Windows\System32,5776,NT AUTHORITY\SYSTEM
116,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",0007KTXNE,mcshield.exe,C:\Program Files\Common Files\McAfee\AMCore,5141,amelibrook
121,C:\Windows\System32\wbem\WMIC.exe /node:0002IAAEB process call create “cmd.exe /c whoami /force”,0007KTXNE,WMIC.exe,C:\Windows\System32\wbem\WMIC.exe,4404,
128,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",0007KTXNE,mchost.exe,C:\Program Files\Common Files\McAfee\Platform\Core,5411,amelibrook
