,arguments,hostname,name,path,pid,username
17,"""C:\Program Files\WindowsApps\Microsoft.MicrosoftStickyNotes_3.0.119.0_x64__8wekyb3d8bbwe\Microsoft.Notes.exe"" -ServerName:App.AppX495fygk72hjw82j58ny5h3nr8hpsd8vs.mca",0001IAANL,Microsoft.Notes.exe,C:\Program Files\WindowsApps\Microsoft.MicrosoftStickyNotes_3.0.119.0_x64__8wekyb3d8bbwe,2955,martha.hay
20,C:\Windows\system32\wbem\wmiprvse.exe,0001IAANL,wmiprvse.exe,C:\Windows\system32\wbem,5260,NT AUTHORITY\SYSTEM
22,C:\Windows\system32\svchost.exe -k NetworkService,0001IAANL,svchost.exe,C:\Windows\system32,904,NT AUTHORITY\SYSTEM
23,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",0001IAANL,mchost.exe,C:\Program Files\Common Files\McAfee\Platform\Core,6410,martha.hay
24,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",0001IAANL,mcuicnt.exe,C:\Program Files\Common Files\mcafee\Platform,5957,martha.hay
25,"""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ",0001IAANL,UIHost.exe,C:\Program Files\McAfee\WebAdvisor,2601,martha.hay
26,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,0001IAANL,svchost.exe,C:\Windows\system32,1784,NT AUTHORITY\SYSTEM
27,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",0001IAANL,ServiceHost.exe,C:\Program Files\McAfee\WebAdvisor,5334,martha.hay
28,"""dwm.exe""",0001IAANL,dwm.exe,C:\Windows\system32,2364,NT AUTHORITY\SYSTEM
29,"""LogonUI.exe"" /flags:0x0",0001IAANL,LogonUI.exe,C:\Windows\system32,240,NT AUTHORITY\SYSTEM
30,"""C:\Program Files (x86)\Common Files\VMware\USB\vmware-usbarbitrator64.exe""",0001IAANL,vmware-usbarbitrator64.exe,C:\Program Files (x86)\Common Files\VMware\USB,1556,martha.hay
31,"""C:\Program Files\Git\git-bash.exe"" ""--cd=C:\Users\martha.hay\Desktop.""",0001IAANL,git-bash.exe,C:\Program Files\Git,2362,martha.hay
32,"""dwm.exe""",0001IAANL,dwm.exe,C:\Windows\system32,2932,NT AUTHORITY\SYSTEM
33,"""C:\Program Files\Common Files\McAfee\VSCore_18_6\McApExe.exe""",0001IAANL,McApExe.exe,C:\Program Files\Common Files\McAfee\VSCore_18_6,4613,martha.hay
35,C:\Windows\system32\svchost.exe -k RPCSS,0001IAANL,svchost.exe,C:\Windows\system32,1188,NT AUTHORITY\SYSTEM
37,"""C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrCEF.exe"" --type=renderer --disable-browser-side-navigation --disable-gpu-compositing --service-pipe-token=49849BA2F50EBF33EAD978C1E9CA6D55 --lang=en-US --disable-pack-loading --lang=en-US --log-file=""C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\debug.log"" --log-severity=disable --product-version=""ReaderServices/19.8.20071 Chrome/64.0.3282.119"" --enable-pinch --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --enable-gpu-async-worker-context --content-image-texture-target=0 0 3553;0 1 3553;0 2 3553;0 3 3553;0 4 3553;0 5 3553;0 6 3553;0 7 3553;0 8 3553;0 9 3553;0 10 3553;0 11 3553;0 12 3553;0 13 3553;0 14 3553;0 15 3553;0 16 3553;0 17 3553;0 18 3553;1 0 3553;1 1 3553;1 2 3553;1 3 3553;1 4 3553;1 5 3553;1 6 3553;1 7 3553;1 8 3553;1 9 3553;1 10 3553;1 11 3553;1 12 3553;1 13 3553;1 14 3553;1 15 3553;1 16 3553;1 17 3553;1 18 3553;2 0 3553;2 1 3553;2 2 3553;2 3 3553;2 4 3553;2 5 3553;2 6 3553;2 7 3553;2 8 3553;2 9 3553;2 10 3553;2 11 3553;2 12 3553;2 13 3553;2 14 3553;2 15 3553;2 16 3553;2 17 3553;2 18 3553;3 0 3553;3 1 3553;3 2 3553;3 3 3553;3 4 3553;3 5 3553;3 6 3553;3 7 3553;3 8 3553;3 9 3553;3 10 3553;3 11 3553;3 12 3553;3 13 3553;3 14 3553;3 15 3553;3 16 3553;3 17 3553;3 18 3553;4 0 3553;4 1 3553;4 2 3553;4 3 3553;4 4 3553;4 5 3553;4 6 3553;4 7 3553;4 8 3553;4 9 3553;4 10 3553;4 11 3553;4 12 3553;4 13 3553;4 14 3553;4 15 3553;4 16 3553;4 17 3553;4 18 3553;5 0 3553;5 1 3553;5 2 3553;5 3 3553;5 4 3553;5 5 3553;5 6 3553;5 7 3553;5 8 3553;5 9 3553;5 10 3553;5 11 3553;5 12 3553;5 13 3553;5 14 3553;5 15 3553;5 16 3553;5 17 3553;5 18 3553;6 0 3553;6 1 3553;6 2 3553;6 3 3553;6 4 3553;6 5 3553;6 6 3553;6 7 3553;6 8 3553;6 9 3553;6 10 3553;6 11 3553;6 12 3553;6 13 3553;6 14 3553;6 15 3553;6 16 3553;6 17 3553;6 18 3553 --disable-accelerated-video-decode --service-request-channel-token=49849BA2F50EBF33EAD978C1E9CA6D55 --renderer-client-id=4 --mojo-platform-channel-handle=2328 --allow-no-sandbox-job /prefetch:1",0001IAANL,RdrCEF.exe,C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF,3656,isa.coope
39,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",0001IAANL,MMSSHOST.EXE,C:\Program Files\Common Files\McAfee\MMSSHost,4608,martha.hay
40,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",0001IAANL,MFEAvSvc.exe,C:\Program Files\McAfee\MfeAV,2617,martha.hay
41,taskhostex.exe ,0001IAANL,taskhostex.exe,C:\Windows\system32,1000,NT AUTHORITY\SYSTEM
43,"""C:\Users\isa.coope\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=gpu-process --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --gpu-preferences=KAAAAAAAAACAAwBAAQAAAAAAAAAAAGAAAAAAAAAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAKAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAQAAAAoAAAAQAAAAAAAAAAEAAAALAAAA --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --service-request-channel-token=7207758415534163028 --mojo-platform-channel-handle=1472 --ignored="" --type=renderer "" /prefetch:2",0001IAANL,opera.exe,C:\Users\isa.coope\AppData\Local\Programs\Opera\56.0.3051.52,1635,isa.coope
44,C:\Windows\System32\msdtc.exe,0001IAANL,msdtc.exe,C:\Windows\System32,4516,NT AUTHORITY\SYSTEM
47,"""C:\Users\isa.coope\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --start-maximized --ran-launcher",0001IAANL,opera.exe,C:\Users\isa.coope\AppData\Local\Programs\Opera\56.0.3051.52,635,isa.coope
49,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",0001IAANL,ProtectedModuleHost.exe,C:\Program Files\Common Files\McAfee\ModuleCore,2931,martha.hay
50,"""C:\Users\isa.coope\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=2685998191293934672 --lang=en-GB --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=2685998191293934672 --renderer-client-id=12 --mojo-platform-channel-handle=4360 /prefetch:1",0001IAANL,opera.exe,C:\Users\isa.coope\AppData\Local\Programs\Opera\56.0.3051.52,5593,isa.coope
51,"C:\Users\isa.coope\AppData\Local\Programs\Opera\56.0.3051.52\opera_crashreporter.exe --type=crashpad-handler /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\isa.coope\AppData\Roaming\Opera Software\Opera Stable\Crash Reports"" ""--crash-count-file=C:\Users\isa.coope\AppData\Roaming\Opera Software\Opera Stable\crash_count.txt"" --url=https://crashstats-collector.opera.com/collector/submit --annotation=channel=Stable --annotation=plat=Win64 --annotation=prod=OperaDesktop --annotation=ver=56.0.3051.52 --initial-client-data=0x238 0x304 0x30c 0x320 0x308 0x7ffb51313108 0x7ffb51313118 0x7ffb51313128",0001IAANL,opera_crashreporter.exe,C:\Users\isa.coope\AppData\Local\Programs\Opera\56.0.3051.52,2146,isa.coope
52,C:\Windows\System32\svchost.exe -k termsvcs,0001IAANL,svchost.exe,C:\Windows\System32,44,NT AUTHORITY\SYSTEM
54,C:\Windows\System32\spoolsv.exe,0001IAANL,spoolsv.exe,C:\Windows\System32,1192,NT AUTHORITY\SYSTEM
58,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,0001IAANL,svchost.exe,C:\Windows\System32,2736,NT AUTHORITY\SYSTEM
62,wininit.exe,0001IAANL,wininit.exe,C:\Windows\system32,4468,NT AUTHORITY\SYSTEM
63,C:\Windows\System32\svchost.exe -k utcsvc,0001IAANL,svchost.exe,C:\Windows\System32,696,NT AUTHORITY\SYSTEM
66,"""C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrCEF.exe"" --backgroundcolor=16514043",0001IAANL,RdrCEF.exe,C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroCEF,4120,isa.coope
67,C:\Windows\Explorer.EXE,0001IAANL,Explorer.EXE,C:\Windows,1120,NT AUTHORITY\SYSTEM
71,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",0001IAANL,McAMTaskAgent.exe,C:\Program Files\Common Files\McAfee\TaskScheduler,2087,martha.hay
72,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",0001IAANL,modulecoreservice.exe,c:\program files\common files\mcafee\modulecore,2006,martha.hay
73,"""C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe""",0001IAANL,armsvc.exe,C:\Program Files (x86)\Common Files\Adobe\ARM\1.0,989,isa.coope
77,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,0001IAANL,ModuleCoreService.exe,c:\program files\common files\mcafee\modulecore,4009,martha.hay
80,"""C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe"" ",0001IAANL,AcroRd32.exe,C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader,1333,isa.coope
81,"""C:\Program Files\Git\usr\bin\bash.exe""",0001IAANL,bash.exe,C:\Program Files\Git\usr\bin,5802,martha.hay
82,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",0001IAANL,PEFService.exe,C:\Program Files\Common Files\McAfee\PEF\CORE,3856,martha.hay
83,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,0001IAANL,svchost.exe,C:\Windows\System32,2672,NT AUTHORITY\SYSTEM
88,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",0001IAANL,McDiReg.exe,C:\ProgramData\McAfee\Direct,5126,martha.hay
95,C:\Windows\system32\svchost.exe -k LocalService,0001IAANL,svchost.exe,C:\Windows\system32,6236,NT AUTHORITY\SYSTEM
96,C:\Windows\system32\lsass.exe,0001IAANL,lsass.exe,C:\Windows\system32,5084,NT AUTHORITY\SYSTEM
98,"""C:\Program Files (x86)\VMware\VMware Player\vmware-authd.exe""",0001IAANL,vmware-authd.exe,C:\Program Files (x86)\VMware\VMware Player,5470,martha.hay
106,"""C:\Users\isa.coope\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=12376823585177401963 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=12376823585177401963 --renderer-client-id=7 --mojo-platform-channel-handle=2368 /prefetch:1",0001IAANL,opera.exe,C:\Users\isa.coope\AppData\Local\Programs\Opera\56.0.3051.52,6206,isa.coope
107,C:\Windows\system32\svchost.exe -k DcomLaunch,0001IAANL,svchost.exe,C:\Windows\system32,2060,NT AUTHORITY\SYSTEM
112,C:\Windows\system32\svchost.exe -k netsvcs,0001IAANL,svchost.exe,C:\Windows\system32,6344,NT AUTHORITY\SYSTEM
