,arguments,hostname,name,path,pid,username
49,\SystemRoot\System32\smss.exe,0002IAAEB,smss.exe,\SystemRoot\System32,504,NT AUTHORITY\SYSTEM
50,"""C:\Windows\system32\Dwm.exe""",0002IAAEB,Dwm.exe,C:\Windows\system32,5288,NT AUTHORITY\SYSTEM
51,"""C:\Users\jasmin.washin\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=gpu-process --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --gpu-preferences=KAAAAAAAAACAAwBAAQAAAAAAAAAAAGAAAAAAAAAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAKAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAQAAAAoAAAAQAAAAAAAAAAEAAAALAAAA --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --service-request-channel-token=7207758415534163028 --mojo-platform-channel-handle=1472 --ignored="" --type=renderer "" /prefetch:2",0002IAAEB,opera.exe,C:\Users\jasmin.washin\AppData\Local\Programs\Opera\56.0.3051.52,4086,jasmin.washin
53,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",0002IAAEB,PEFService.exe,C:\Program Files\Common Files\McAfee\PEF\CORE,4919,jasmin.washin
54,"""C:\Users\jasmin.washin\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=2685998191293934672 --lang=en-GB --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=2685998191293934672 --renderer-client-id=12 --mojo-platform-channel-handle=4360 /prefetch:1",0002IAAEB,opera.exe,C:\Users\jasmin.washin\AppData\Local\Programs\Opera\56.0.3051.52,6195,jasmin.washin
55,C:\Windows\system32\svchost.exe -k DcomLaunch,0002IAAEB,svchost.exe,C:\Windows\system32,904,NT AUTHORITY\SYSTEM
56,C:\Windows\System32\VBoxService.exe,0002IAAEB,VBoxService.exe,C:\Windows\System32,3920,NT AUTHORITY\SYSTEM
57,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,0002IAAEB,svchost.exe,C:\Windows\system32,1984,NT AUTHORITY\SYSTEM
58,C:\Windows\Explorer.EXE,0002IAAEB,Explorer.EXE,C:\Windows,5624,NT AUTHORITY\SYSTEM
59,"""C:\Users\jasmin.washin\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=12376823585177401963 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=12376823585177401963 --renderer-client-id=7 --mojo-platform-channel-handle=2368 /prefetch:1",0002IAAEB,opera.exe,C:\Users\jasmin.washin\AppData\Local\Programs\Opera\56.0.3051.52,2652,jasmin.washin
60,C:\Windows\system32\sppsvc.exe,0002IAAEB,sppsvc.exe,C:\Windows\system32,1944,NT AUTHORITY\SYSTEM
61,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,0002IAAEB,svchost.exe,C:\Windows\System32,1260,NT AUTHORITY\SYSTEM
62,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",0002IAAEB,McPvTray.exe,C:\Program Files\McAfee\MAT,2462,jasmin.washin
66,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",0002IAAEB,ServiceHost.exe,C:\Program Files\McAfee\WebAdvisor,4219,jasmin.washin
68,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,0002IAAEB,ModuleCoreService.exe,c:\program files\common files\mcafee\modulecore,1497,jasmin.washin
72,%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,0002IAAEB,csrss.exe,C:\Windows\system32,2596,NT AUTHORITY\SYSTEM
79,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",0002IAAEB,mcuicnt.exe,C:\Program Files\Common Files\mcafee\Platform,4209,jasmin.washin
82,"""C:\Windows\system32\mspaint.exe"" ",0002IAAEB,mspaint.exe,C:\Windows\system32,3300,ryamorr
84,"""C:\Users\jasmin.washin\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=16451249972883912486 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=16451249972883912486 --renderer-client-id=4 --mojo-platform-channel-handle=3140 /prefetch:1",0002IAAEB,opera.exe,C:\Users\jasmin.washin\AppData\Local\Programs\Opera\56.0.3051.52,4817,jasmin.washin
85,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,0002IAAEB,svchost.exe,C:\Windows\System32,5788,NT AUTHORITY\SYSTEM
88,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",0002IAAEB,MFEAvSvc.exe,C:\Program Files\McAfee\MfeAV,1510,jasmin.washin
92,C:\Windows\System32\svchost.exe -k secsvcs,0002IAAEB,svchost.exe,C:\Windows\System32,1828,NT AUTHORITY\SYSTEM
99,C:\Windows\system32\lsass.exe,0002IAAEB,lsass.exe,C:\Windows\system32,2256,NT AUTHORITY\SYSTEM
100,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,0002IAAEB,svchost.exe,C:\Windows\System32,3672,NT AUTHORITY\SYSTEM
106,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",0002IAAEB,McCSPServiceHost.exe,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,3011,jasmin.washin
119,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",0002IAAEB,mcshield.exe,C:\Program Files\Common Files\McAfee\AMCore,4410,jasmin.washin
