,arguments,hostname,name,path,pid,username
29,"""C:\Users\jasmin.washin\AppData\Local\Temp\scoped_dir9616_4071\mcafee_trial_setup_433.0207.3919_key.exe"" ",0005LKOES,mcafee_trial_setup_433.0207.3919_key.exe,C:\Users\jasmin.washin\AppData\Local\Temp\scoped_dir9616_4071,2106,jasmin.washin
30,"""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ",0005LKOES,UIHost.exe,C:\Program Files\McAfee\WebAdvisor,237,jasmin.washin
31,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",0005LKOES,ServiceHost.exe,C:\Program Files\McAfee\WebAdvisor,6056,jasmin.washin
32,C:\Windows\system32\svchost.exe -k DcomLaunch,0005LKOES,svchost.exe,C:\Windows\system32,4112,NT AUTHORITY\SYSTEM
34,C:\Windows\system32\lsm.exe,0005LKOES,lsm.exe,C:\Windows\system32,4928,NT AUTHORITY\SYSTEM
35,C:\Windows\system32\sppsvc.exe,0005LKOES,sppsvc.exe,C:\Windows\system32,4024,NT AUTHORITY\SYSTEM
38,C:\Windows\system32\SearchIndexer.exe /Embedding,0005LKOES,SearchIndexer.exe,C:\Windows\system32,2220,NT AUTHORITY\SYSTEM
39,\SystemRoot\System32\smss.exe,0005LKOES,smss.exe,\SystemRoot\System32,2092,NT AUTHORITY\SYSTEM
40,"""C:\Program Files\Windows Media Player\wmpnetwk.exe""",0005LKOES,wmpnetwk.exe,C:\Program Files\Windows Media Player,4592,NT AUTHORITY\SYSTEM
41,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",0005LKOES,MMSSHOST.EXE,C:\Program Files\Common Files\McAfee\MMSSHost,356,jasmin.washin
46,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,0005LKOES,svchost.exe,C:\Windows\System32,2564,NT AUTHORITY\SYSTEM
47,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",0005LKOES,modulecoreservice.exe,c:\program files\common files\mcafee\modulecore,6484,jasmin.washin
49,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,0005LKOES,svchost.exe,C:\Windows\system32,1828,NT AUTHORITY\SYSTEM
51,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",0005LKOES,mchost.exe,C:\Program Files\Common Files\McAfee\Platform\Core,5084,jasmin.washin
53,"""C:\Users\jayden.foste\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=2685998191293934672 --lang=en-GB --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=2685998191293934672 --renderer-client-id=12 --mojo-platform-channel-handle=4360 /prefetch:1",0005LKOES,opera.exe,C:\Users\jayden.foste\AppData\Local\Programs\Opera\56.0.3051.52,2591,jayden.foste
54,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,0005LKOES,svchost.exe,C:\Windows\system32,1880,NT AUTHORITY\SYSTEM
55,"C:\Users\jayden.foste\AppData\Local\Programs\Opera\56.0.3051.52\opera_crashreporter.exe --type=crashpad-handler /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\jayden.foste\AppData\Roaming\Opera Software\Opera Stable\Crash Reports"" ""--crash-count-file=C:\Users\jayden.foste\AppData\Roaming\Opera Software\Opera Stable\crash_count.txt"" --url=https://crashstats-collector.opera.com/collector/submit --annotation=channel=Stable --annotation=plat=Win64 --annotation=prod=OperaDesktop --annotation=ver=56.0.3051.52 --initial-client-data=0x238 0x304 0x30c 0x320 0x308 0x7ffb51313108 0x7ffb51313118 0x7ffb51313128",0005LKOES,opera_crashreporter.exe,C:\Users\jayden.foste\AppData\Local\Programs\Opera\56.0.3051.52,5704,jayden.foste
56,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",0005LKOES,McCSPServiceHost.exe,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,4819,jasmin.washin
58,C:\Windows\System32\spoolsv.exe,0005LKOES,spoolsv.exe,C:\Windows\System32,3516,NT AUTHORITY\SYSTEM
60,C:\ProgramData\McAfee\Direct\McDiReg.exe -MONITOR_PI2 9508,0005LKOES,McDiReg.exe,C:\ProgramData\McAfee\Direct,3997,jasmin.washin
62,\??\C:\Windows\system32\conhost.exe,0005LKOES,conhost.exe,C:\Windows\system32,4056,NT AUTHORITY\SYSTEM
65,wininit.exe,0005LKOES,wininit.exe,C:\Windows\system32,4012,NT AUTHORITY\SYSTEM
66,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",0005LKOES,mcshield.exe,C:\Program Files\Common Files\McAfee\AMCore,2499,jasmin.washin
67,C:\Windows\Explorer.EXE,0005LKOES,Explorer.EXE,C:\Windows,1164,NT AUTHORITY\SYSTEM
69,"""C:\Windows\system32\wuauclt.exe""",0005LKOES,wuauclt.exe,C:\Windows\system32,4896,NT AUTHORITY\SYSTEM
70,"""C:\Users\jasmin.washin\AppData\Local\GitHubDesktop\app-1.4.3\GitHubDesktop.exe"" --type=gpu-process --no-sandbox --supports-dual-gpus=false --gpu-driver-bug-workarounds=9 12 13 23 27 29 49 70 84 --disable-gl-extensions=""GL_KHR_blend_equation_advanced GL_KHR_blend_equation_advanced_coherent"" --gpu-vendor-id=0x8086 --gpu-device-id=0x0a16 --gpu-driver-vendor=""Intel Corporation"" --gpu-driver-version=20.19.15.4331 --gpu-driver-date=11-18-2015 --service-request-channel-token=29571E74A71F5219E432184D13D76C95 --mojo-platform-channel-handle=1732 /prefetch:2",0005LKOES,GitHubDesktop.exe,C:\Users\jasmin.washin\AppData\Local\GitHubDesktop\app-1.4.3,5347,jasmin.washin
72,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",0005LKOES,mcuicnt.exe,C:\Program Files\Common Files\mcafee\Platform,5537,jasmin.washin
75,C:\Windows\System32\svchost.exe -k secsvcs,0005LKOES,svchost.exe,C:\Windows\System32,4568,NT AUTHORITY\SYSTEM
77,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,0005LKOES,svchost.exe,C:\Windows\System32,2516,NT AUTHORITY\SYSTEM
78,C:\Windows\system32\svchost.exe -k netsvcs,0005LKOES,svchost.exe,C:\Windows\system32,4576,NT AUTHORITY\SYSTEM
79,winlogon.exe,0005LKOES,winlogon.exe,C:\Windows\system32,1832,NT AUTHORITY\SYSTEM
80,"""taskhost.exe""",0005LKOES,taskhost.exe,C:\Windows\system32,1936,NT AUTHORITY\SYSTEM
83,C:\Windows\System32\VBoxService.exe,0005LKOES,VBoxService.exe,C:\Windows\System32,4268,NT AUTHORITY\SYSTEM
84,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",0005LKOES,McAMTaskAgent.exe,C:\Program Files\Common Files\McAfee\TaskScheduler,3459,jasmin.washin
100,"""C:\Users\jayden.foste\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=16451249972883912486 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=16451249972883912486 --renderer-client-id=4 --mojo-platform-channel-handle=3140 /prefetch:1",0005LKOES,opera.exe,C:\Users\jayden.foste\AppData\Local\Programs\Opera\56.0.3051.52,1706,jayden.foste
101,%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,0005LKOES,csrss.exe,C:\Windows\system32,1396,NT AUTHORITY\SYSTEM
105,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,0005LKOES,ModuleCoreService.exe,c:\program files\common files\mcafee\modulecore,4716,jasmin.washin
117,C:\ProgramData\McAfee\McInstruTrack\McInstruTrack.exe /SP:0,0005LKOES,McInstruTrack.exe,C:\ProgramData\McAfee\McInstruTrack,3321,jasmin.washin
