,arguments,hostname,name,path,pid,username
10,"""C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=2685998191293934672 --lang=en-GB --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=2685998191293934672 --renderer-client-id=12 --mojo-platform-channel-handle=4360 /prefetch:1",0003FSINS,opera.exe,C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52,5717,martha.hay
11,C:\Windows\System32\svchost.exe -k termsvcs,0003FSINS,svchost.exe,C:\Windows\System32,1568,NT AUTHORITY\SYSTEM
12,C:\Windows\system32\lsass.exe,0003FSINS,lsass.exe,C:\Windows\system32,1296,NT AUTHORITY\SYSTEM
13,C:\Windows\System32\msdtc.exe,0003FSINS,msdtc.exe,C:\Windows\System32,2224,NT AUTHORITY\SYSTEM
14,C:\ProgramData\McAfee\Direct\McDiReg.exe -MONITOR_PI2 9508,0003FSINS,McDiReg.exe,C:\ProgramData\McAfee\Direct,4244,jasmin.washin
15,"""C:\Program Files\CyberGhost 6\CyberGhost.Service.exe""",0003FSINS,CyberGhost.Service.exe,C:\Program Files\CyberGhost 6,528,cartemor
16,C:\Windows\System32\svchost.exe -k netsvcs,0003FSINS,svchost.exe,C:\Windows\System32\svchost.exe,2972,martha.hay
18,"""C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=gpu-process --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --gpu-preferences=KAAAAAAAAACAAwBAAQAAAAAAAAAAAGAAAAAAAAAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAKAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAQAAAAoAAAAQAAAAAAAAAAEAAAALAAAA --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --service-request-channel-token=7207758415534163028 --mojo-platform-channel-handle=1472 --ignored="" --type=renderer "" /prefetch:2",0003FSINS,opera.exe,C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52,324,martha.hay
19,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",0003FSINS,McAMTaskAgent.exe,C:\Program Files\Common Files\McAfee\TaskScheduler,3074,jasmin.washin
20,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",0003FSINS,modulecoreservice.exe,c:\program files\common files\mcafee\modulecore,4874,jasmin.washin
21,C:\Windows\System32\svchost.exe -k utcsvc,0003FSINS,svchost.exe,C:\Windows\System32,2612,NT AUTHORITY\SYSTEM
22,"C:\Windows\System32\rundll32.exe C:\Users\lotti.richards\AppData\Local\Microsoft\WindowsApps\schedtsk.dll,_snwprintf",0003FSINS,rundll32.exe,C:\Windows\System32\rundll32.exe,924,martha.hay
24,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",0003FSINS,mcuicnt.exe,C:\Program Files\Common Files\mcafee\Platform,2074,jasmin.washin
26,C:\Windows\system32\svchost.exe -k NetworkServiceNetworkRestricted,0003FSINS,svchost.exe,C:\Windows\system32,428,NT AUTHORITY\SYSTEM
29,"\??\C:\Windows\system32\conhost.exe ""-29887463320281528418771495882049435123649789771-108284301750553232-1762948263",0003FSINS,conhost.exe,C:\Windows\system32,1292,NT AUTHORITY\SYSTEM
30,"""C:\Program Files\KeePassXC\KeePassXC.exe"" ",0003FSINS,KeePassXC.exe,C:\Program Files\KeePassXC,6093,lotti.richards
31,"""LogonUI.exe"" /flags:0x0",0003FSINS,LogonUI.exe,C:\Windows\system32,5588,NT AUTHORITY\SYSTEM
32,C:\Windows\system32\svchost.exe -k DcomLaunch,0003FSINS,svchost.exe,C:\Windows\system32,1304,NT AUTHORITY\SYSTEM
33,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",0003FSINS,PEFService.exe,C:\Program Files\Common Files\McAfee\PEF\CORE,1524,jasmin.washin
34,"""C:\Users\willowjack\AppData\Local\GitHubDesktop\app-1.4.3\GitHubDesktop.exe"" --squirrel-firstrun",0003FSINS,GitHubDesktop.exe,C:\Users\willowjack\AppData\Local\GitHubDesktop\app-1.4.3,2927,willowjack
36,"C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52\opera_crashreporter.exe --type=crashpad-handler /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\martha.hay\AppData\Roaming\Opera Software\Opera Stable\Crash Reports"" ""--crash-count-file=C:\Users\martha.hay\AppData\Roaming\Opera Software\Opera Stable\crash_count.txt"" --url=https://crashstats-collector.opera.com/collector/submit --annotation=channel=Stable --annotation=plat=Win64 --annotation=prod=OperaDesktop --annotation=ver=56.0.3051.52 --initial-client-data=0x238 0x304 0x30c 0x320 0x308 0x7ffb51313108 0x7ffb51313118 0x7ffb51313128",0003FSINS,opera_crashreporter.exe,C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52,3150,martha.hay
38,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",0003FSINS,ServiceHost.exe,C:\Program Files\McAfee\WebAdvisor,5283,jasmin.washin
39,\SystemRoot\System32\smss.exe,0003FSINS,smss.exe,\SystemRoot\System32,2684,NT AUTHORITY\SYSTEM
41,C:\Windows\system32\svchost.exe -k RPCSS,0003FSINS,svchost.exe,C:\Windows\system32,5616,NT AUTHORITY\SYSTEM
42,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",0003FSINS,MFEAvSvc.exe,C:\Program Files\McAfee\MfeAV,2353,jasmin.washin
44,"""taskhost.exe""",0003FSINS,taskhost.exe,C:\Windows\system32,3204,NT AUTHORITY\SYSTEM
47,C:\Windows\system32\svchost.exe -k LocalService,0003FSINS,svchost.exe,C:\Windows\system32,5372,NT AUTHORITY\SYSTEM
48,C:\Windows\system32\svchost.exe -k netsvcs,0003FSINS,svchost.exe,C:\Windows\system32,388,NT AUTHORITY\SYSTEM
49,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",0003FSINS,ProtectedModuleHost.exe,C:\Program Files\Common Files\McAfee\ModuleCore,5716,jasmin.washin
54,C:\Windows\System32\reg.exe ADD HKLM\SYSTEM\CurrentControlSet\Control\Lsa /v Security Packages /t REG_expand_SZ /d C:\Windows\System32\8b418uk61.dll,0003FSINS,reg.exe,C:\Windows\System32\reg.exe,1852,jasmin.washin
55,"""C:\Users\jasmin.washin\AppData\Local\Temp\scoped_dir9616_4071\mcafee_trial_setup_433.0207.3919_key.exe"" ",0003FSINS,mcafee_trial_setup_433.0207.3919_key.exe,C:\Users\jasmin.washin\AppData\Local\Temp\scoped_dir9616_4071,2369,jasmin.washin
56,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",0003FSINS,McPvTray.exe,C:\Program Files\McAfee\MAT,3020,jasmin.washin
57,C:\Windows\System32\pcalua.exe -a C:\Users\jasmin.washin\Downloads\iesetup.dll,0003FSINS,pcalua.exe,C:\Windows\System32\pcalua.exe,5632,martha.hay
58,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,0003FSINS,svchost.exe,C:\Windows\system32,4136,NT AUTHORITY\SYSTEM
67,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",0003FSINS,mcshield.exe,C:\Program Files\Common Files\McAfee\AMCore,5862,jasmin.washin
69,"""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ",0003FSINS,UIHost.exe,C:\Program Files\McAfee\WebAdvisor,3895,jasmin.washin
72,"""C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=6930244878569528683 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=6930244878569528683 --renderer-client-id=3 --mojo-platform-channel-handle=2904 /prefetch:1",0003FSINS,opera.exe,C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52,2801,martha.hay
73,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,0003FSINS,svchost.exe,C:\Windows\System32,968,NT AUTHORITY\SYSTEM
76,C:\Windows\system32\lsm.exe,0003FSINS,lsm.exe,C:\Windows\system32,4208,NT AUTHORITY\SYSTEM
79,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",0003FSINS,McCSPServiceHost.exe,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,4718,jasmin.washin
82,C:\Windows\system32\svchost.exe -k regsvc,0003FSINS,svchost.exe,C:\Windows\system32,448,NT AUTHORITY\SYSTEM
84,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",0003FSINS,mchost.exe,C:\Program Files\Common Files\McAfee\Platform\Core,2874,jasmin.washin
85,C:\Windows\System32\spoolsv.exe,0003FSINS,spoolsv.exe,C:\Windows\System32,1120,NT AUTHORITY\SYSTEM
86,"""C:\Windows\system32\Dwm.exe""",0003FSINS,Dwm.exe,C:\Windows\system32,4484,NT AUTHORITY\SYSTEM
90,"""C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=12376823585177401963 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=12376823585177401963 --renderer-client-id=7 --mojo-platform-channel-handle=2368 /prefetch:1",0003FSINS,opera.exe,C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52,3014,martha.hay
94,C:\Windows\system32\dllhost.exe /Processid:{3EAE8C5E-B51F-4CBD-9DCE-FA6AA0BDF8B8},0003FSINS,dllhost.exe,C:\Windows\system32,1896,NT AUTHORITY\SYSTEM
96,"""C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=16451249972883912486 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=16451249972883912486 --renderer-client-id=4 --mojo-platform-channel-handle=3140 /prefetch:1",0003FSINS,opera.exe,C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52,335,martha.hay
97,winlogon.exe,0003FSINS,winlogon.exe,C:\Windows\system32,1912,NT AUTHORITY\SYSTEM
98,,0003FSINS,Narrator.exe,C:\Windows\System32\Narrator.exe,2724,NT AUTHORITY\SYSTEM
99,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",0003FSINS,McDiReg.exe,C:\ProgramData\McAfee\Direct,2308,jasmin.washin
100,"""C:\Users\jasmin.washin\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",0003FSINS,OneDrive.exe,C:\Users\jasmin.washin\AppData\Local\Microsoft\OneDrive,5179,jasmin.washin
108,"""C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --start-maximized --ran-launcher",0003FSINS,opera.exe,C:\Users\martha.hay\AppData\Local\Programs\Opera\56.0.3051.52,2069,martha.hay
109,"""C:\Users\willowjack\AppData\Local\GitHubDesktop\app-1.4.3\GitHubDesktop.exe"" --type=gpu-process --no-sandbox --supports-dual-gpus=false --gpu-driver-bug-workarounds=9 12 13 23 27 29 49 70 84 --disable-gl-extensions=""GL_KHR_blend_equation_advanced GL_KHR_blend_equation_advanced_coherent"" --gpu-vendor-id=0x8086 --gpu-device-id=0x0a16 --gpu-driver-vendor=""Intel Corporation"" --gpu-driver-version=20.19.15.4331 --gpu-driver-date=11-18-2015 --service-request-channel-token=29571E74A71F5219E432184D13D76C95 --mojo-platform-channel-handle=1732 /prefetch:2",0003FSINS,GitHubDesktop.exe,C:\Users\willowjack\AppData\Local\GitHubDesktop\app-1.4.3,1126,willowjack
