,arguments,hostname,name,path,pid,username
12,C:\Windows\System32\spoolsv.exe,0007FJPWB,spoolsv.exe,C:\Windows\System32,6232,NT AUTHORITY\SYSTEM
14,"""C:\Windows\system32\Dwm.exe""",0007FJPWB,Dwm.exe,C:\Windows\system32,6352,NT AUTHORITY\SYSTEM
15,\SystemRoot\System32\smss.exe,0007FJPWB,smss.exe,\SystemRoot\System32,208,NT AUTHORITY\SYSTEM
16,"""C:\Users\kyl.san67\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=6930244878569528683 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=6930244878569528683 --renderer-client-id=3 --mojo-platform-channel-handle=2904 /prefetch:1",0007FJPWB,opera.exe,C:\Users\kyl.san67\AppData\Local\Programs\Opera\56.0.3051.52,2367,kyl.san67
18,"""C:\Users\ambe.alexand52\AppData\Local\Temp\scoped_dir9616_4071\mcafee_trial_setup_433.0207.3919_key.exe"" ",0007FJPWB,mcafee_trial_setup_433.0207.3919_key.exe,C:\Users\ambe.alexand52\AppData\Local\Temp\scoped_dir9616_4071,4700,ambe.alexand52
19,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",0007FJPWB,McDiReg.exe,C:\ProgramData\McAfee\Direct,638,ambe.alexand52
20,"""C:\Windows\system32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe15_ Global\UsGthrCtrlFltPipeMssGthrPipe15 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon"" ",0007FJPWB,SearchProtocolHost.exe,C:\Windows\system32,1064,NT AUTHORITY\SYSTEM
21,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",0007FJPWB,McPvTray.exe,C:\Program Files\McAfee\MAT,5875,ambe.alexand52
23,C:\Windows\servicing\TrustedInstaller.exe,0007FJPWB,TrustedInstaller.exe,C:\Windows\servicing,176,NT AUTHORITY\SYSTEM
24,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,0007FJPWB,svchost.exe,C:\Windows\System32,4940,NT AUTHORITY\SYSTEM
25,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",0007FJPWB,McAMTaskAgent.exe,C:\Program Files\Common Files\McAfee\TaskScheduler,5108,ambe.alexand52
26,C:\Windows\system32\lsass.exe,0007FJPWB,lsass.exe,C:\Windows\system32,2404,NT AUTHORITY\SYSTEM
27,"""C:\Users\kyl.san67\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=gpu-process --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --gpu-preferences=KAAAAAAAAACAAwBAAQAAAAAAAAAAAGAAAAAAAAAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAKAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAQAAAAoAAAAQAAAAAAAAAAEAAAALAAAA --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --service-request-channel-token=7207758415534163028 --mojo-platform-channel-handle=1472 --ignored="" --type=renderer "" /prefetch:2",0007FJPWB,opera.exe,C:\Users\kyl.san67\AppData\Local\Programs\Opera\56.0.3051.52,959,kyl.san67
28,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",0007FJPWB,ProtectedModuleHost.exe,C:\Program Files\Common Files\McAfee\ModuleCore,1926,ambe.alexand52
29,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",0007FJPWB,ServiceHost.exe,C:\Program Files\McAfee\WebAdvisor,3946,ambe.alexand52
30,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",0007FJPWB,McCSPServiceHost.exe,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,1001,ambe.alexand52
31,"""C:\Program Files\Windows Media Player\wmpnetwk.exe""",0007FJPWB,wmpnetwk.exe,C:\Program Files\Windows Media Player,4644,NT AUTHORITY\SYSTEM
33,C:\Windows\system32\svchost.exe -k LocalService,0007FJPWB,svchost.exe,C:\Windows\system32,5284,NT AUTHORITY\SYSTEM
38,"C:\WINDOWS\system32\cmd.exe /c """"C:\Ruby24-x64\bin\irb.cmd"" """,0007FJPWB,cmd.exe,C:\WINDOWS\system32,3439,will.lon
39,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",0007FJPWB,modulecoreservice.exe,c:\program files\common files\mcafee\modulecore,4588,ambe.alexand52
40,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,0007FJPWB,svchost.exe,C:\Windows\System32,188,NT AUTHORITY\SYSTEM
41,"""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ",0007FJPWB,UIHost.exe,C:\Program Files\McAfee\WebAdvisor,5926,ambe.alexand52
43,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,0007FJPWB,svchost.exe,C:\Windows\system32,2704,NT AUTHORITY\SYSTEM
44,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",0007FJPWB,PEFService.exe,C:\Program Files\Common Files\McAfee\PEF\CORE,4247,ambe.alexand52
45,"""C:\Users\kyl.san67\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=16451249972883912486 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=16451249972883912486 --renderer-client-id=4 --mojo-platform-channel-handle=3140 /prefetch:1",0007FJPWB,opera.exe,C:\Users\kyl.san67\AppData\Local\Programs\Opera\56.0.3051.52,2591,kyl.san67
46,"""taskhost.exe""",0007FJPWB,taskhost.exe,C:\Windows\system32,3436,NT AUTHORITY\SYSTEM
47,wininit.exe,0007FJPWB,wininit.exe,C:\Windows\system32,232,NT AUTHORITY\SYSTEM
48,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",0007FJPWB,mchost.exe,C:\Program Files\Common Files\McAfee\Platform\Core,5520,ambe.alexand52
49,"""C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE"" ",0007FJPWB,WINWORD.EXE,C:\Program Files\Microsoft Office\root\Office16,2805,emil.benne
50,"""C:\Windows\system32\wuauclt.exe""",0007FJPWB,wuauclt.exe,C:\Windows\system32,2988,NT AUTHORITY\SYSTEM
51,"C:\Users\kyl.san67\AppData\Local\Programs\Opera\56.0.3051.52\opera_crashreporter.exe --type=crashpad-handler /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\kyl.san67\AppData\Roaming\Opera Software\Opera Stable\Crash Reports"" ""--crash-count-file=C:\Users\kyl.san67\AppData\Roaming\Opera Software\Opera Stable\crash_count.txt"" --url=https://crashstats-collector.opera.com/collector/submit --annotation=channel=Stable --annotation=plat=Win64 --annotation=prod=OperaDesktop --annotation=ver=56.0.3051.52 --initial-client-data=0x238 0x304 0x30c 0x320 0x308 0x7ffb51313108 0x7ffb51313118 0x7ffb51313128",0007FJPWB,opera_crashreporter.exe,C:\Users\kyl.san67\AppData\Local\Programs\Opera\56.0.3051.52,3081,kyl.san67
53,C:\Windows\system32\svchost.exe -k NetworkService,0007FJPWB,svchost.exe,C:\Windows\system32,3340,NT AUTHORITY\SYSTEM
54,C:\Windows\system32\svchost.exe -k RPCSS,0007FJPWB,svchost.exe,C:\Windows\system32,5600,NT AUTHORITY\SYSTEM
57,C:\Windows\system32\services.exe,0007FJPWB,services.exe,C:\Windows\system32,532,NT AUTHORITY\SYSTEM
59,C:\Windows\System32\VBoxService.exe,0007FJPWB,VBoxService.exe,C:\Windows\System32,5884,NT AUTHORITY\SYSTEM
60,winlogon.exe,0007FJPWB,winlogon.exe,C:\Windows\system32,1400,NT AUTHORITY\SYSTEM
61,C:\Windows\system32\svchost.exe -k LocalServiceAndNoImpersonation,0007FJPWB,svchost.exe,C:\Windows\system32,5412,NT AUTHORITY\SYSTEM
66,"""C:\Program Files\PuTTY\putty.exe"" ",0007FJPWB,putty.exe,C:\Program Files\PuTTY,5013,jayden.foste
67,C:\ProgramData\McAfee\McInstruTrack\McInstruTrack.exe /SP:0,0007FJPWB,McInstruTrack.exe,C:\ProgramData\McAfee\McInstruTrack,3939,ambe.alexand52
68,C:\Windows\system32\svchost.exe -k DcomLaunch,0007FJPWB,svchost.exe,C:\Windows\system32,5560,NT AUTHORITY\SYSTEM
69,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,0007FJPWB,ModuleCoreService.exe,c:\program files\common files\mcafee\modulecore,2449,ambe.alexand52
73,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",0007FJPWB,mcuicnt.exe,C:\Program Files\Common Files\mcafee\Platform,3354,ambe.alexand52
75,C:\Windows\system32\lsm.exe,0007FJPWB,lsm.exe,C:\Windows\system32,3884,NT AUTHORITY\SYSTEM
80,C:\Windows\system32\svchost.exe -k netsvcs,0007FJPWB,svchost.exe,C:\Windows\system32,248,NT AUTHORITY\SYSTEM
83,C:\ProgramData\McAfee\Direct\McDiReg.exe -MONITOR_PI2 9508,0007FJPWB,McDiReg.exe,C:\ProgramData\McAfee\Direct,5487,ambe.alexand52
85,C:\Windows\system32\sppsvc.exe,0007FJPWB,sppsvc.exe,C:\Windows\system32,2352,NT AUTHORITY\SYSTEM
89,"""C:\Users\jayden.foste\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",0007FJPWB,OneDrive.exe,C:\Users\jayden.foste\AppData\Local\Microsoft\OneDrive,4853,jayden.foste
90,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",0007FJPWB,MMSSHOST.EXE,C:\Program Files\Common Files\McAfee\MMSSHost,1863,ambe.alexand52
94,C:\Windows\Explorer.EXE,0007FJPWB,Explorer.EXE,C:\Windows,3788,NT AUTHORITY\SYSTEM
104,"""C:\Users\kyl.san67\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=12376823585177401963 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=12376823585177401963 --renderer-client-id=7 --mojo-platform-channel-handle=2368 /prefetch:1",0007FJPWB,opera.exe,C:\Users\kyl.san67\AppData\Local\Programs\Opera\56.0.3051.52,4231,kyl.san67
110,%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,0007FJPWB,csrss.exe,C:\Windows\system32,2452,NT AUTHORITY\SYSTEM
