,arguments,hostname,name,path,pid,username
24,wininit.exe,0007FOAEB,wininit.exe,C:\Windows\system32,4392,NT AUTHORITY\SYSTEM
25,C:\Windows\system32\svchost.exe -k RPCSS,0007FOAEB,svchost.exe,C:\Windows\system32,5700,NT AUTHORITY\SYSTEM
26,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",0007FOAEB,mcuicnt.exe,C:\Program Files\Common Files\mcafee\Platform,1532,iri.jone4
27,ModuleCoreService.exe /startUserModeHosting=4_TIME_TO_DIE,0007FOAEB,ModuleCoreService.exe,c:\program files\common files\mcafee\modulecore,5161,iri.jone4
28,"""C:\Program Files (x86)\VMware\VMware Player\vmware-authd.exe""",0007FOAEB,vmware-authd.exe,C:\Program Files (x86)\VMware\VMware Player,334,iri.jone4
29,"""C:\Program Files\Windows Media Player\wmpnetwk.exe""",0007FOAEB,wmpnetwk.exe,C:\Program Files\Windows Media Player,2580,NT AUTHORITY\SYSTEM
30,C:\Windows\system32\svchost.exe -k NetworkService,0007FOAEB,svchost.exe,C:\Windows\system32,5424,NT AUTHORITY\SYSTEM
31,\SystemRoot\System32\smss.exe,0007FOAEB,smss.exe,\SystemRoot\System32,1320,NT AUTHORITY\SYSTEM
32,"""C:\Windows\system32\Dwm.exe""",0007FOAEB,Dwm.exe,C:\Windows\system32,4792,NT AUTHORITY\SYSTEM
33,C:\Windows\system32\svchost.exe -k DcomLaunch,0007FOAEB,svchost.exe,C:\Windows\system32,1464,NT AUTHORITY\SYSTEM
36,"""C:\Program Files\Common Files\McAfee\VSCore_18_6\McApExe.exe""",0007FOAEB,McApExe.exe,C:\Program Files\Common Files\McAfee\VSCore_18_6,4233,iri.jone4
37,C:\Windows\system32\svchost.exe -k netsvcs,0007FOAEB,svchost.exe,C:\Windows\system32,3760,NT AUTHORITY\SYSTEM
38,"""C:\Users\dav.pat94\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=2685998191293934672 --lang=en-GB --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=2685998191293934672 --renderer-client-id=12 --mojo-platform-channel-handle=4360 /prefetch:1",0007FOAEB,opera.exe,C:\Users\dav.pat94\AppData\Local\Programs\Opera\56.0.3051.52,243,dav.pat94
39,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",0007FOAEB,MFEAvSvc.exe,C:\Program Files\McAfee\MfeAV,3441,iri.jone4
40,C:\Windows\system32\lsass.exe,0007FOAEB,lsass.exe,C:\Windows\system32,5088,NT AUTHORITY\SYSTEM
41,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",0007FOAEB,mchost.exe,C:\Program Files\Common Files\McAfee\Platform\Core,6134,iri.jone4
42,"""C:\Program Files\McAfee\WebAdvisor\UIHost.exe"" ",0007FOAEB,UIHost.exe,C:\Program Files\McAfee\WebAdvisor,2966,iri.jone4
43,C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,0007FOAEB,svchost.exe,C:\Windows\System32,4696,NT AUTHORITY\SYSTEM
44,"""C:\Users\dav.pat94\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=gpu-process --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --gpu-preferences=KAAAAAAAAACAAwBAAQAAAAAAAAAAAGAAAAAAAAAAAAAIAAAAAAAAACgAAAAEAAAAIAAAAAAAAAAoAAAAAAAAADAAAAAAAAAAOAAAAAAAAAAQAAAAAAAAAAAAAAAKAAAAEAAAAAAAAAAAAAAACwAAABAAAAAAAAAAAQAAAAoAAAAQAAAAAAAAAAEAAAALAAAA --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --service-request-channel-token=7207758415534163028 --mojo-platform-channel-handle=1472 --ignored="" --type=renderer "" /prefetch:2",0007FOAEB,opera.exe,C:\Users\dav.pat94\AppData\Local\Programs\Opera\56.0.3051.52,1000,dav.pat94
45,%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,0007FOAEB,csrss.exe,C:\Windows\system32,4916,NT AUTHORITY\SYSTEM
46,C:\ProgramData\McAfee\Direct\McDiReg.exe -MONITOR_PI2 9508,0007FOAEB,McDiReg.exe,C:\ProgramData\McAfee\Direct,2752,iri.jone4
47,C:\Windows\System32\svchost.exe -k secsvcs,0007FOAEB,svchost.exe,C:\Windows\System32,3256,NT AUTHORITY\SYSTEM
48,"""C:\Program Files\internet explorer\iexplore.exe"" ",0007FOAEB,iexplore.exe,C:\Program Files\internet explorer,4894,nicbell76
49,"C:\Users\dav.pat94\AppData\Local\Programs\Opera\56.0.3051.52\opera_crashreporter.exe --type=crashpad-handler /prefetch:7 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\dav.pat94\AppData\Roaming\Opera Software\Opera Stable\Crash Reports"" ""--crash-count-file=C:\Users\dav.pat94\AppData\Roaming\Opera Software\Opera Stable\crash_count.txt"" --url=https://crashstats-collector.opera.com/collector/submit --annotation=channel=Stable --annotation=plat=Win64 --annotation=prod=OperaDesktop --annotation=ver=56.0.3051.52 --initial-client-data=0x238 0x304 0x30c 0x320 0x308 0x7ffb51313108 0x7ffb51313118 0x7ffb51313128",0007FOAEB,opera_crashreporter.exe,C:\Users\dav.pat94\AppData\Local\Programs\Opera\56.0.3051.52,3496,dav.pat94
51,"""C:\Users\dav.pat94\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --start-maximized --ran-launcher",0007FOAEB,opera.exe,C:\Users\dav.pat94\AppData\Local\Programs\Opera\56.0.3051.52,1808,dav.pat94
55,"""C:\Program Files\McAfee\MAT\McPvTray.exe""",0007FOAEB,McPvTray.exe,C:\Program Files\McAfee\MAT,4681,iri.jone4
60,"""C:\Program Files (x86)\Common Files\VMware\USB\vmware-usbarbitrator64.exe""",0007FOAEB,vmware-usbarbitrator64.exe,C:\Program Files (x86)\Common Files\VMware\USB,3904,iri.jone4
62,"""c:\program files\common files\mcafee\modulecore\modulecoreservice.exe""",0007FOAEB,modulecoreservice.exe,c:\program files\common files\mcafee\modulecore,452,iri.jone4
66,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",0007FOAEB,PEFService.exe,C:\Program Files\Common Files\McAfee\PEF\CORE,3824,iri.jone4
67,"""C:\Users\darc.flore1\AppData\Local\GoToMeeting\9508\g2mcomm.exe"" ""Action=Host&amp;BrokerServiceSuffix=@ISL1&amp;Build=9508&amp;colClientUiReadyEvent=Global\55848945-2CEA-4978-BF24-0C6A3B11E66E&amp;Digest=1bc982ef0552b1fb859a423b1f290ef0&amp;Dir=C:\Users\darc.flore1\AppData\Local\GoToMeeting\9508\&amp;Download=Auto&amp;EGWAddress=216.115.208.230&amp;EGWDNS=egwglobal.gotomeeting.com&amp;EGWPort=80 443 8200&amp;LoaderPath=C:\Users\darc.flore1\AppData\Local\GoToMeeting\9508\g2mstart.exe&amp;LogName=c:\users\darc.flore1\appdata\local\temp\logmeinlogs\gotomeeting\9508\2018-10-29_12.04.18.379\GoToMeeting.log&amp;Mode=Normal&amp;Path=g2mlauncher.exe&amp;Plugin=G2MLauncher&amp;Product=g2m&amp;sessionTrackingId=e0-PH0LsK8MFgg2A9ZkKW16jt2JkQ4bP&amp;UniqueId=16cc""",0007FOAEB,g2mcomm.exe,C:\Users\darc.flore1\AppData\Local\GoToMeeting\9508,3133,darc.flore1
69,C:\Windows\System32\svchost.exe -k LocalServicePeerNet,0007FOAEB,svchost.exe,C:\Windows\System32,5852,NT AUTHORITY\SYSTEM
70,C:\Windows\system32\sppsvc.exe,0007FOAEB,sppsvc.exe,C:\Windows\system32,640,NT AUTHORITY\SYSTEM
74,"""C:\Users\darc.flore1\AppData\Local\GoToMeeting\9508\g2mstart.exe"" ""/Action Host"" ""/BrokerServiceSuffix @ISL1"" ""/Build 9508"" ""/Download Auto"" ""/EGWAddress 216.115.208.230"" ""/EGWDNS egwglobal.gotomeeting.com"" ""/EGWPort 80 443 8200"" ""/Mode Normal"" ""/Product g2m"" ""/colClientUiReadyEvent Global\55848945-2CEA-4978-BF24-0C6A3B11E66E"" ""/sessionTrackingId e0-PH0LsK8MFgg2A9ZkKW16jt2JkQ4bP""",0007FOAEB,g2mstart.exe,C:\Users\darc.flore1\AppData\Local\GoToMeeting\9508,2709,darc.flore1
77,C:\Windows\system32\svchost.exe -k LocalService,0007FOAEB,svchost.exe,C:\Windows\system32,2660,NT AUTHORITY\SYSTEM
78,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",0007FOAEB,mcshield.exe,C:\Program Files\Common Files\McAfee\AMCore,5921,iri.jone4
79,C:\Windows\servicing\TrustedInstaller.exe,0007FOAEB,TrustedInstaller.exe,C:\Windows\servicing,5912,NT AUTHORITY\SYSTEM
80,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,0007FOAEB,svchost.exe,C:\Windows\System32,1680,NT AUTHORITY\SYSTEM
81,C:\Windows\system32\services.exe,0007FOAEB,services.exe,C:\Windows\system32,1188,NT AUTHORITY\SYSTEM
82,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",0007FOAEB,MMSSHOST.EXE,C:\Program Files\Common Files\McAfee\MMSSHost,4255,iri.jone4
84,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",0007FOAEB,ProtectedModuleHost.exe,C:\Program Files\Common Files\McAfee\ModuleCore,309,iri.jone4
85,C:\Windows\system32\SearchIndexer.exe /Embedding,0007FOAEB,SearchIndexer.exe,C:\Windows\system32,5868,NT AUTHORITY\SYSTEM
101,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",0007FOAEB,McDiReg.exe,C:\ProgramData\McAfee\Direct,4338,iri.jone4
112,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",0007FOAEB,McCSPServiceHost.exe,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,3349,iri.jone4
114,"""C:\Users\iri.jone4\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",0007FOAEB,OneDrive.exe,C:\Users\iri.jone4\AppData\Local\Microsoft\OneDrive,2984,iri.jone4
119,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,0007FOAEB,svchost.exe,C:\Windows\system32,3124,NT AUTHORITY\SYSTEM
